,trial_id,discovery_date,title,summary,link,published_date,source,relevant,Sources__source_id,Sources__name,Sources__link
345,30523,2022-04-18 14:25:07.924460,"A Phase 3, randomized, double-blind efficacy and safety study comparing SAR442168 to teriflunomide (Aubagio®) in participants with relapsing forms of multiple sclerosis","<p>EudraCT Number: 2020-000637-41<br />Sponsor Protocol Number: EFC16033<br />Sponsor Name: Genzyme Corporation<br />Start Date: 2020-07-31<br />Medical condition: Relapsing Multiple Sclerosis <br />Disease: <br />Version: 21.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10080700<br />Term: Relapsing multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/DE"">DE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/BG"">BG</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/CZ"">CZ</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/FI"">FI</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/SE"">SE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/AT"">AT</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/DK"">DK</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/LT"">LT</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/PL"">PL</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/IT"">IT</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000637-41/RO"">RO</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-000637-41,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
346,30519,2022-04-18 14:25:07.572884,Study of Empathy in MS,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: Interpersonal Reactivity Index<br /><b>Sponsor</b>:    Assistance Publique - Hôpitaux de Paris<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05332951?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-18 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
347,21883,2022-04-14 10:59:17.162522,Functional Outcomes From Diets in Multiple Sclerosis,<b>Conditions</b>:    Relapsing Remitting Multiple Sclerosis;   Secondary Progressive Multiple Sclerosis<br /><b>Interventions</b>:    Behavioral: Glycemic load;   Behavioral: Calorie restriction;   Behavioral: Behavioral support<br /><b>Sponsors</b>:    University of Alabama at Birmingham;   Washington University School of Medicine;   United States Department of Defense<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05327322?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-14 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
348,21300,2022-04-13 11:59:18.445167,Effects of Telerehabilitation-Based Motor Imagery Training on Pain in People With Multiple Sclerosis,<b>Conditions</b>:    Multiple Sclerosis;   Pain<br /><b>Intervention</b>:    Behavioral: Telerehabilitation-based motor imagery training<br /><b>Sponsors</b>:    Dokuz Eylul University;   Izmir Katip Celebi University<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05326711?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-13 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
349,21299,2022-04-13 11:59:18.443892,Defining an Immunological Signature Related to Lesion Location in Multiple Sclerosis,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: cytof analysis<br /><b>Sponsor</b>:    Rennes University Hospital<br /><b>Recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05326048?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-13 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
350,21298,2022-04-13 11:59:18.442353,L Test in Multiple Sclerosis,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Behavioral: L test<br /><b>Sponsor</b>:    Firat University<br /><b>Recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05325359?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-13 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
351,20707,2022-04-12 12:59:17.118072,Therapeutic Effects of Line Dancing in People With MS,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: line dancing<br /><b>Sponsors</b>:    Gazi University;   Hacettepe University;   Fenerbahce University<br /><b>Completed</b>,https://clinicaltrials.gov/ct2/show/NCT05322915?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-12 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
352,19941,2022-04-11 11:59:20.168812,TENS in Persons With MS,<b>Condition</b>:    Multiple Sclerosis<br /><b>Interventions</b>:    Device: Trancutaneous Electrical Nerve Stimulation;   Other: Strength training;   Device: Sham stimulation<br /><b>Sponsor</b>:    University Medical Center Groningen<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05321927?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-11 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
353,19936,2022-04-11 11:59:20.140251,Drug Repurposing Using Metformin for Improving the Therapeutic Outcome in Multiple Sclerosis Patients,<b>Condition</b>:    Multiple Sclerosis<br /><b>Interventions</b>:    Drug: MetFORMIN 1000 Mg Oral Tablet;   Drug: Interferon beta-1a<br /><b>Sponsor</b>:    German University in Cairo<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05298670?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-03-28 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
354,19935,2022-04-11 11:59:19.434725,Immersive Virtual Reality for Upper Limb Rehabilitation in Multiple Sclerosis,"<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: Immersive Virtual Reality Intervention<br /><b>Sponsors</b>:    Glasgow Caledonian University;   MS Society, UK;   NHS Lanarkshire<br /><b>Not yet recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05320237?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-11 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
355,17697,2022-04-08 19:59:18.794374,Observational Study of the Effect of Ozanimod on Fatigue in Multiple Sclerosis Patients,<b>Conditions</b>:    Fatigue;   Multiple Sclerosis<br /><b>Intervention</b>:    Drug: Ozanimod<br /><b>Sponsors</b>:    Brigham and Women's Hospital;   Bristol-Myers Squibb<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05319093?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-08 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
356,17415,2022-04-08 12:59:18.909630,"A phase III, multi-centre, randomised, double-blind, placebo-controlled, parallel-group clinical trial to investigate the efficacy and safety of BX-1 for the symptomatic relief of spasticity in pat...","<p>EudraCT Number: 2018-000001-23<br />Sponsor Protocol Number: DroSpas-1<br />Sponsor Name: Bionorica SE <br />Start Date: 2018-10-25<br />Medical condition: Symptomatic relief of spasticity in patients with multiple sclerosis<br />Disease: <br />Version: 20.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10029205<br />Term: Nervous system disorders<br />Level: SOC<br /><br />Population Age: Adults, Elderly<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-000001-23/HU"">HU</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-000001-23/CZ"">CZ</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-000001-23/ES"">ES</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-000001-23,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
357,17383,2022-04-08 11:59:17.699002,Phase III: UbLiTuximab In Multiple Sclerosis Treatment Effects (ULTIMATE I STUDY),"<p>EudraCT Number: 2017-000638-75<br />Sponsor Protocol Number: TG1101-RMS301<br />Sponsor Name: TG Therapeutics<br />Start Date: 2017-12-05<br />Medical condition: Multiple Sclerosis<br />Disease: <br />Version: 21.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10029202<br />Term: Nervous system disorder<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-000638-75/GB"">GB</a> (GB - no longer in EU/EEA), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-000638-75/PL"">PL</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-000638-75/ES"">ES</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2017-000638-75,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
358,17382,2022-04-08 11:59:17.697319,Phase III: UbliTuximab In Multiple Sclerosis Treatment Effects (ULTIMATE II STUDY),"<p>EudraCT Number: 2017-000639-15<br />Sponsor Protocol Number: TG1101-RMS302<br />Sponsor Name: TG Therapeutics<br />Start Date: 2017-12-04<br />Medical condition: Multiple Sclerosis<br />Disease: <br />Version: 21.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10029202<br />Term: Nervous system disorder<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-000639-15/GB"">GB</a> (GB - no longer in EU/EEA), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-000639-15/PL"">PL</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-000639-15/ES"">ES</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2017-000639-15/HR"">HR</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2017-000639-15,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
359,17259,2022-04-08 09:59:17.158259,"An Open-Label, single-arm study to evaluate the effectiveness and safety of Ocrelizumab in patients with early stage relapsing remitting multiple sclerosis","<p>EudraCT Number: 2016-002937-31<br />Sponsor Protocol Number: MA30143<br />Sponsor Name: F. Hoffmann-La Roche Ltd<br />Start Date: 2017-09-12<br />Medical condition: Relapsing remitting multiple sclerosis (RRMS)<br />Disease: <br />Version: 20.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10028245<br />Term: Multiple sclerosis<br />Level: PT<br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br />Version: 20.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10048393<br />Term: Multiple sclerosis relapse<br />Level: PT<br />Version: 20.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10039720<br />Term: Sclerosis multiple<br />Level: LLT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/NO"">NO</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/SE"">SE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/AT"">AT</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/DK"">DK</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/DE"">DE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/PT"">PT</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/BE"">BE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/HU"">HU</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/PL"">PL</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/SK"">SK</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/ES"">ES</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/BG"">BG</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/SI"">SI</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/NL"">NL</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/GB"">GB</a> (GB - no longer in EU/EEA), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/FR"">FR</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/HR"">HR</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-002937-31/IT"">IT</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2016-002937-31,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
360,16302,2022-04-07 11:59:17.157547,"A 96-Weeks, Prospective, Multicenter, Randomised, Double-Blind, Placebo-Controlled, Phase 3 Study to Compare Efficacy and Safety of Masitinib Dose Titration to 4.5 mg/kg/day versus Placebo in the T...","<p>EudraCT Number: 2021-000639-30<br />Sponsor Protocol Number: AB20009<br />Sponsor Name: AB Science<br />Start Date: 2022-01-12<br />Medical condition: Patients with primary progressive or secondary progressive multiple sclerosis without relapse<br />Disease: <br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063400<br />Term: Secondary progressive multiple sclerosis<br />Level: PT<br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063401<br />Term: Primary progressive multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2021-000639-30/ES"">ES</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2021-000639-30/FR"">FR</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2021-000639-30/GR"">GR</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2021-000639-30,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
361,16099,2022-04-07 07:59:18.430043,"Post-authorization safety study to check the potential association between the safety
profile of beta interferon 1a and the body mass index or pharmacodynamics during the
titration phase","<p>EudraCT Number: 2006-000606-23<br />Sponsor Protocol Number: 26756<br />Sponsor Name: Merck, S.L.<br />Start Date: 2006-11-23<br />Medical condition: Not applicalbe<br />Disease: <br />Version: 14.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10028245<br />Term: Multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2006-000606-23/ES"">ES</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2006-000606-23,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
362,15179,2022-04-06 12:59:16.692334,Exercise and Pregnancy in People With Multiple Sclerosis,<b>Conditions</b>:    Multiple Sclerosis;   Pregnancy<br /><b>Intervention</b>:    Other: Moderate-intensity cardiovascular exercise<br /><b>Sponsor</b>:    University of Alberta<br /><b>Recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05313204?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-06 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
363,14013,2022-04-05 12:59:19.301730,"A randomized, double-blind, double-dummy, parallel-group study, comparing the efficacy and safety of remibrutinib versus teriflunomide in participants with relapsing multiple sclerosis, followed by...","<p>EudraCT Number: 2020-005929-89<br />Sponsor Protocol Number: CLOU064C12302<br />Sponsor Name: Novartis Pharma AG<br />Start Date: 2022-02-01<br />Medical condition: Multiple Sclerosis<br />Disease: <br />Version: 21.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10080700<br />Term: Relapsing multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005929-89/SE"">SE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005929-89/ES"">ES</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005929-89/SI"">SI</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-005929-89,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
364,13981,2022-04-05 12:59:18.848290,Multiple Sclerosis and Overactive Bladder Treatment,<b>Condition</b>:    Neurogenic Bladder Dysfunction<br /><b>Interventions</b>:    Device: Repetitive Transcranial Magnetic Stimulation;   Device: Transcutaneous Posterior Tibial Nerve Stimulation<br /><b>Sponsor</b>:    Istanbul Medipol University Hospital<br /><b>Enrolling by invitation</b>,https://clinicaltrials.gov/ct2/show/NCT05312138?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-04-05 16:00:00.000000,12.0,,12.0,Clinical Trials.gov,https://clinicaltrials.gov/ct2/results/rss.xml?rcv_d=14&lup_d=&sel_rss=new14&cond=Multiple+Sclerosis&count=10000
365,12975,2022-04-04 15:59:16.854905,The effect of Tecfidera® (Dimethyl Fumarate) on the gut microbiota as a causal factor for GI associated adverse events.,"<p>EudraCT Number: 2015-001197-18<br />Sponsor Protocol Number: NOR-BGT-14-10665<br />Sponsor Name: Biogen Idec Norway<br />Start Date: 2015-05-20<br />Medical condition: multiple sclerosis<br />Disease: <br />Population Age: Adults, Elderly<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-001197-18/NO"">NO</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2015-001197-18,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
366,12825,2022-04-04 12:59:16.573010,Clarifying the mechanism of action of cladribine in relapsing multiple sclerosis,"<p>EudraCT Number: 2018-004557-24<br />Sponsor Protocol Number: UKM17_0056<br />Sponsor Name: Westfälische Wilhelms-Universität Münster c/o Universitätsklinikum Münster, Geschäftsbereich Recht u. Drittmittel <br />Start Date: 2019-07-29<br />Medical condition: Multiple Sclerosis<br />Disease: <br />Version: 20.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10028245<br />Term: Multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-004557-24/DE"">DE</a> (Temporarily Halted)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-004557-24,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
367,12768,2022-04-04 11:59:20.156553,"A Randomized, Double-Blind, Placebo Controlled Trial, Examining the Safety, Tolerability, Pharmacodynamic Effects and Pharmacokinetics of Temelimab Following Rituximab Treatment in Patients with Re...","<p>EudraCT Number: 2019-004822-15<br />Sponsor Protocol Number: GNC-401<br />Sponsor Name: GeNeuro Innovation SAS<br />Start Date: 2020-05-18<br />Medical condition: Multiple Sclerosis<br />Disease: <br />Version: 21.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10080700<br />Term: Relapsing multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2019-004822-15/SE"">SE</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2019-004822-15,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
368,12682,2022-04-04 09:59:19.594712,"A Multinational, Multicenter, Randomized, Double-Blind, Parallel-Group, Placebo-Controlled Study to Evaluate the Efficacy, Safety, and Tolerability of Once Daily Oral Administration of Laquinimod (...","<p>EudraCT Number: 2014-001579-30<br />Sponsor Protocol Number: TV5600-CNS-20006<br />Sponsor Name: Teva Pharmaceutical Industries Ltd.<br />Start Date: 2014-11-27<br />Medical condition: Primary Progressive Multiple Sclerosis<br />Disease: <br />Version: 19.0<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063401<br />Term: Primary progressive multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-001579-30/GB"">GB</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-001579-30/IT"">IT</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-001579-30/ES"">ES</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-001579-30/DE"">DE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-001579-30/NL"">NL</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2014-001579-30,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
369,12615,2022-04-04 07:59:17.530399,"Multicenter, Randomized, Double-blind, Placebo-controlled Study to Evaluate Efficacy, Safety, and Tolerability of IMU-838 in Patients with Progressive Multiple Sclerosis","<p>EudraCT Number: 2021-000048-23<br />Sponsor Protocol Number: P2-IMU-838-PMS<br />Sponsor Name: Immunic AG<br />Start Date: 2021-10-28<br />Medical condition: Progressive forms of Multiple Sclerosis<br />Disease: <br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10053395<br />Term: Progressive multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2021-000048-23/BG"">BG</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2021-000048-23/DE"">DE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2021-000048-23/NL"">NL</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2021-000048-23,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
